#Id,ALPHA,Av,Av2d,Av_68L,Av_68U,Av_95L,Av_95U,DDO51_finf,DDO51_finf_68L,DDO51_finf_68U,DDO51_finf_95L,DDO51_finf_95U,Gal_Rad,Glat,Glon,H,H_68L,H_68U,H_95L,H_95U,J,J_68L,J_68U,J_95L,J_95U,Kepler,Kepler_68L,Kepler_68U,Kepler_95L,Kepler_95U,Ks,Ks_68L,Ks_68U,Ks_95L,Ks_95U,Teff,Teff_err,W1,W1_68L,W1_68U,W1_95L,W1_95U,W2,W2_68L,W2_68U,W2_95L,W2_95U,W3,W3_68L,W3_68U,W3_95L,W3_95U,W4,W4_68L,W4_68U,W4_95L,W4_95U,X,Y,Z,age,age_68L,age_68U,age_95L,age_95U,age_err,alpha,dist,dist2d,dist_68L,dist_68U,dist_95L,dist_95U,dnu,dnu_err,feh,feh_err,fils,g,g_68L,g_68U,g_95L,g_95U,i,i_68L,i_68U,i_95L,i_95U,logAge,logg,logg_68L,logg_68U,logg_95L,logg_95U,logrho,logrho_68L,logrho_68U,logrho_95L,logrho_95U,m_seismo,mass,mass_68L,mass_68U,mass_95L,mass_95U,mass_err,mbol,mbol_68L,mbol_68U,mbol_95L,mbol_95U,mu0,mu02d,mu0_68L,mu0_68U,mu0_95L,mu0_95U,nfil,nmx,nmx_err,r,r_68L,r_68U,r_95L,r_95U,r_seismo,rad,rad_68L,rad_68U,rad_95L,rad_95U,rad_err,z,z_68L,z_68U,z_95L,z_95U,lgs,sig_Z,sig_Gal_Rad,sig_age,sig_mass,Rgaia,radius_val,Kabs,glogg,parallax,parallax_error,dist_ABJ,sig_dist_ABJ,BC_K,BC_G,A_K,sfd_A_K,Lumo,gLumo,APO
206013104,,-0.0679,-0.07,-0.1849,0.0848,-0.31,0.225,2.3301,2.15,2.4832,1.9718,2.6297,8.063959394076658,-53.74,45.904,-0.1596,-0.2474,-0.0702,-0.33,0.0139,0.365,0.2688,0.4697,0.17,0.5632,1.8718,1.7288,1.9901,1.5956,2.1097,-0.2362,-0.3228,-0.1502,-0.4044,-0.0703,4853,78,-0.2733,-0.35,-0.1796,-0.43,-0.0992,-0.2075,-0.29,-0.1133,-0.3744,-0.0302,-0.2998,-0.381,-0.2103,-0.4614,-0.1303,-0.3036,-0.39,-0.2191,-0.47,-0.1386,-8.060110292859463,0.24912482063845273,-0.4467008376688662,6.4001,4.4015,8.6067,3.1456,11.6149,,-0.009000000000000001,586.4995,588.8438,566.8916,606.12,548.9718,625.8753,10.669,0.132,-0.098,0.21,griJHKs,2.6107,2.421,2.7497,2.2414,2.89,1.5612,1.43,1.6706,1.31,1.7838,9.80618675978215,2.9987,2.9899,3.0074,2.9825,3.0167,-2.1856,-2.1988,-2.1757,-2.2088,-2.1639,1.27962614663935,1.1661,1.0635,1.2588,0.9817,1.3614,,1.7933,1.67,1.9052,1.5490000000000002,2.0097,8.8413,8.85,8.7675,8.9128,8.6978,8.9824,6,124.01,2.25,1.7983,1.6508,1.9101,1.53,2.0393,0.000229397627601,5.6055,5.42,5.815,5.2346,5.997000000000001,,1.4392,1.31,1.5372,1.204,1.6496,3.0034027527810903,0.019614199999999984,0.11139762858389411,2.1026,0.09765,5.764516033153733,5.49,-0.311803718799794,2.9008558882108098,1.6648,0.1118,0.606060606060606,0.042821373322263,2.008,-0.055,0.0069102238213028105,0.0,15.64805662123818,16.54845289172956,1
206013596,,0.0863,0.06,-0.075,0.2302,-0.215,0.3691,2.0189,1.8102,2.1696,1.67,2.3462,7.6286489658074395,-54.06,46.20399999999999,-0.353,-0.4418,-0.2503,-0.5186,-0.1503,0.1419,0.0318,0.25,-0.05,0.3655,1.5881,1.4438,1.73,1.329,1.8697,-0.4226,-0.51,-0.3246,-0.59,-0.2333,4939,100,-0.4563,-0.5338,-0.3502,-0.624,-0.27,-0.4018,-0.49,-0.2977,-0.57,-0.2015,-0.4874,-0.57,-0.3864,-0.65,-0.2962,-0.4917,-0.575,-0.3903,-0.65,-0.294,-7.592404680156971,0.7427490937358662,-1.3947402807300397,2.7984,1.9724,3.9928,1.4835,5.5577,,0.047,1753.183,1757.9239,1690.8303,1813.3634,1631.1729,1873.576,10.625,0.163,-0.222,0.211,griJHKs,2.2631,2.087,2.4497,1.9284,2.6097,1.2853,1.1666,1.4298,1.0516,1.5496,9.4469097921346,3.0236,3.0151,3.0324,3.0075,3.0411,-2.1923,-2.2062,-2.1794,-2.2191,-2.1663,1.54727801044786,1.3964,1.2941,1.5418,1.1943,1.6747,,1.5343,1.4082,1.6697,1.29,1.7852,11.2191,11.225,11.1405,11.2924,11.0625,11.3634,6,130.24,2.31,1.5074,1.37,1.6518,1.2562,1.7897,0.0002410468257640001,6.0269,5.7810000000000015,6.233,5.5779999999999985,6.4559,,1.1798,1.0614,1.3098,0.959,1.4297,3.02850480025075,0.06126654999999994,0.1172099756052225,1.0102,0.12385,4.883060309401796,4.75,0.025584673102083,3.0238900501525,0.6993,0.0544,1.4371437143714398,0.119121545332252,1.952,-0.038,0.009588299822062251,0.0,19.405936487284283,12.738867218256981,1
206018246,,0.1272,0.1,-0.015,0.2365,-0.135,0.3624,2.2864,2.13,2.4497,1.99,2.6217,8.08729198859063,-55.328,47.58600000000001,-0.232,-0.3184,-0.1499,-0.4,-0.0699,0.2987,0.2,0.3897,0.11,0.4826,1.8226,1.69,1.9363,1.57,2.0564,-0.3151,-0.3936,-0.23,-0.4702,-0.1503,4810,75,-0.3508,-0.43,-0.2682,-0.5074,-0.1902,-0.2815,-0.3576,-0.1903,-0.4386,-0.1102,-0.377,-0.4524,-0.2903,-0.53,-0.2123,-0.3864,-0.47,-0.3083,-0.547,-0.2302,-8.083780697757005,0.23828835324761866,-0.4403112530218139,5.8164,4.1793,7.8505,3.0704,10.5897,,0.034,567.3561,568.8528,550.1738,585.1654,533.9492,603.2598,10.233,0.125,0.006999999999999999,0.21,griJHKs,2.552,2.41,2.7213,2.2536,2.8698,1.5063,1.383,1.6101,1.27,1.7182,9.76465426577038,2.9815,2.9725,2.9898,2.9637,2.9974,-2.2219,-2.2334,-2.2112,-2.2438,-2.2004,1.34581718724596,1.2166,1.1145,1.3119999999999998,1.0316,1.4189,,1.7386,1.63,1.8497,1.51,1.9433,8.7693,8.775,8.7025,8.8364,8.6375,8.9025,6,119.82,2.15,1.7498,1.6248,1.8698,1.5064,1.9896,0.000202995981375,5.8406,5.6234,6.0171,5.4516,6.2234,,1.3765,1.27,1.4838,1.15,1.5714,2.98654275306611,0.017495799999999975,0.1038806330630238,1.8356,0.09875,8.321129479237635,7.88,-1.10166988606938,2.6877106229891496,1.2413,0.1064,0.8130813081308129,0.076029213955278,2.036,-0.063,0.010331398678772377,0.0,16.39403143750758,33.27632788745367,1
206022274,,0.0586,0.06,-0.0149,0.1448,-0.0907,0.2248,0.9313,0.8404,1.0296,0.7478,1.1297,7.445114064528133,-50.431,43.76,-1.4314,-1.4872,-1.3903,-1.5582,-1.3702,-0.9224,-0.99,-0.8882,-1.048,-0.8503,0.5469,0.4694,0.6096,0.39,0.6692,-1.5062,-1.5656,-1.4703,-1.6314,-1.4499,4815,76,-1.5432,-1.6062,-1.5102,-1.67,-1.4878,-1.4818,-1.55,-1.4496,-1.61,-1.4171,-1.5743,-1.626,-1.5302,-1.693,-1.5102,-1.5831,-1.6474,-1.5499,-1.71,-1.5237,-7.393812054768467,0.8725060071971616,-1.5025289556973833,16.2882,12.3083,20.1765,8.2756,20.1781,,0.055,1980.3592,1986.0947,1944.106,2020.6099,1916.4606,2067.0088,3.989,0.079,-0.327,0.211,griJHKs,1.2212,1.13,1.3282,1.03,1.4280000000000002,0.2488,0.17,0.2956,0.1002,0.3498,10.2118730933165,2.3607,2.3525,2.3697,2.3425,2.3777,-3.0784,-3.091,-3.0738,-3.1037,-3.0636,0.7537255463864342,0.8529,0.8108,0.9077,0.7979,0.9857,,0.4826,0.4032,0.5301,0.33,0.5807,11.4837,11.49,11.4436,11.5274,11.4125,11.5767,6,28.11,0.85,0.4787,0.395,0.5298,0.3194,0.5901,7.24046907114163e-06,10.0685,9.8628,10.3224,9.7724,10.6617,,0.1313,0.052000000000000005,0.1696,-0.01,0.2233,2.35709989096256,0.038251949999999965,0.06243140380800441,3.9341,0.04845,16.300122637630313,15.8,-2.5572517701931803,1.97372843452623,0.3078,0.057,3.20732073207321,0.7402111986923559,2.029,-0.07,0.00835817136058706,0.0,48.922117286663074,128.22049215745858,1
206027510,,0.157,0.15,0.085,0.2306,0.0218,0.3049,1.1151,1.0106,1.1697,0.906,1.2501,7.809524323233139,-55.55,48.31399999999999,-1.6833,-1.75,-1.6335,-1.81,-1.5909,-1.1053,-1.182,-1.0702,-1.2462,-1.0302,0.5523,0.47,0.5898,0.39,0.6273,-1.7863,-1.85,-1.7309,-1.9136,-1.6902,4558,64,-1.833,-1.892,-1.7702,-1.958,-1.7303,-1.7396,-1.8082,-1.6903,-1.87,-1.65,-1.8589,-1.93,-1.8103,-1.99,-1.7646,-1.8682,-1.9316,-1.8102,-1.9962,-1.7703,-7.788032376134489,0.5789834742468788,-1.1048258033565226,14.2484,11.3292,18.4018,8.8982,20.1783,,0.055,1370.5172,1370.8814,1342.1779,1401.1375,1319.7753,1432.7325,3.23,0.081,0.228,0.211,griJHKs,1.4136,1.3130000000000002,1.4698,1.21,1.5455,0.1957,0.117,0.2297,0.05,0.2688,10.1537660987176,2.2578,2.2467,2.2675,2.2375,2.2774,-3.2648,-3.2713,-3.2392,-3.2846,-3.2213,0.8571573857424201,0.918,0.8709,0.9929,0.855,1.0744,,0.4048,0.33,0.4435,0.2538,0.4698,10.6844,10.685,10.6391,10.7324,10.6025,10.7808,6,22.76,0.71,0.4772,0.3908,0.5098,0.3122,0.5498,3.73976318117295e-06,11.8742,11.5345,12.2608,11.2202,12.5363,,0.0341,-0.0404,0.0697,-0.11,0.1044,2.25350031777006,0.02947980000000007,0.07220548613195432,3.5363,0.061,9.74836885344763,9.34,-1.3762824308834698,2.54900994106618,0.8818,0.0556,1.14011401140114,0.074956354189741,2.2,-0.139,0.010903130751054804,0.0,54.638218726542654,36.82576013521627,1
206028891,,0.0961,0.1,0.005,0.2036,-0.095,0.299,0.706,0.59,0.8133,0.488,0.9297,7.660949290960198,-55.403,48.253,-1.5984,-1.67,-1.5319999999999998,-1.77,-1.494,-1.0991,-1.1736,-1.0303,-1.2728,-0.9903,0.3416,0.25,0.4288,0.1352,0.4901,-1.6678,-1.7456,-1.6103,-1.8412,-1.5703,4977,84,-1.7031,-1.7854,-1.6503,-1.8804,-1.6103,-1.6515,-1.7302,-1.5903,-1.8288,-1.5503,-1.7354,-1.81,-1.6737,-1.91,-1.6361,-1.7456,-1.827,-1.6903,-1.9234,-1.6502,-7.622732448821307,0.7642604610669491,-1.4602536895538765,13.6199,9.8855,19.4296,6.3299,20.1784,,0.193,1804.0647,1803.0175,1759.9486,1851.3547,1723.852,1904.9391,3.559,0.086,-0.295,0.213,griJHKs,0.9918,0.8740000000000001,1.1096,0.75,1.2144,0.0525,-0.0352,0.1297,-0.1366,0.1897,10.1341739189125,2.3019,2.2876,2.3124,2.279,2.3274,-3.1735,-3.1888,-3.1563,-3.2062,-3.1406,0.8205448357686329,0.8407,0.8016,0.9283,0.7798,1.0323,,0.2856,0.19,0.3574,0.09,0.4226,11.2813,11.28,11.2275,11.3374,11.1825,11.3994,6,24.43,0.78,0.2775,0.1758,0.3501,0.0854,0.4297,5.09263912332606e-06,10.7781,10.5196,11.2052,10.2452,11.6417,,-0.0611,-0.1478,0.0097,-0.25,0.0634,2.3033481869703,0.04570305000000008,0.08499447596572982,4.77205,0.0876,9.486958256064016,9.24,-1.4282027797012902,2.44149941129806,0.6274,0.0427,1.5991599159916,0.11403315371463198,1.929,-0.029,0.010915099531412124,0.0,63.9949214305935,49.580976054613544,1
206035736,,0.0108,0.03,-0.105,0.1269,-0.2273,0.2348,2.3034,2.21,2.4801,2.07,2.6041,7.799918696591716,-49.756,43.903,0.0432,-0.0538,0.1097,-0.1244,0.2097,0.5372,0.43,0.6116,0.3696,0.7296,1.9361,1.8438,2.0697,1.7506,2.1897,-0.0233,-0.112,0.0497,-0.19,0.1415,4915,82,-0.057,-0.1496,0.0096,-0.2206,0.1098,-0.0129,-0.114,0.0498,-0.1824,0.1497,-0.0891,-0.1898,-0.03,-0.25,0.0789,-0.0992,-0.19,-0.0305,-0.27,0.0581,-7.783920734571347,0.49930919413852526,-0.8254151126730936,9.7141,7.1515,13.3321,5.6885,19.3803,,0.238,1114.5464,1114.2944,1085.1754,1150.1786,1058.4004,1187.1063,11.239,0.151,-0.5770000000000001,0.214,griJHKs,2.5708,2.47,2.7452,2.3242,2.8698,1.6569,1.57,1.781,1.479,1.8897,9.98740256992399,2.9959,2.9836,3.0025,2.9768,3.0124,-2.1467,-2.1588,-2.1344,-2.1713,-2.1219,1.00422201403774,0.9355,0.8676,1.0232,0.7767,1.0913,,1.8812,1.8,2.0096,1.71,2.1192,10.2355,10.235,10.1775,10.3038,10.1233,10.3724,6,121.83,2.38,1.8736,1.786,2.0097,1.695,2.1298,0.000251681321995,5.0295,4.8978,5.2429999999999986,4.6886,5.4193,,1.5743,1.4688,1.6697,1.3778,1.7698,2.99845690491862,0.03250159999999994,0.09224479007553728,3.0903,0.0778,5.2093870945827785,4.85,-0.09981730154046403,2.9930215759519907,0.8722,0.06,1.15211521152115,0.08344145819875701,1.959,-0.056,0.008672606240563497,0.0,13.253611726026087,14.21863409417826,1
206043157,,0.34600000000000003,0.34,0.1711,0.5449,0.0048,0.7358,-0.2582,-0.4846,-0.0904,-0.67,0.0902,7.8816203221322,-49.964,44.40600000000001,-2.647,-2.7856,-2.4902,-2.9668,-2.3903,-2.1187,-2.27,-1.9522,-2.4656,-1.8502,-0.6285,-0.833,-0.4702,-1.01,-0.3124,-2.7183,-2.8624,-2.57,-3.0410000000000004,-2.4699,4767,76,-2.7548,-2.89,-2.5991,-3.07,-2.5017,-2.7143,-2.85,-2.5542,-3.03,-2.4529,-2.7942,-2.93,-2.6399,-3.11,-2.543,-2.8068,-2.9408,-2.6504,-3.1178,-2.5502,-7.870251370906859,0.4231811207816208,-0.6942179373395316,0.9968,0.7161,1.5355,0.4315,2.0492,,0.27,940.1509,939.7232,894.3344,988.928,848.2816,1036.2997,2.301,0.066,-1.138,0.214,griJHKs,0.0375,-0.1966,0.2097,-0.39,0.3911,-0.9278,-1.13,-0.7811,-1.3016,-0.6304,8.9986080293151,2.1888,2.1775,2.2005,2.1675,2.2117,-3.4935,-3.5199,-3.4688,-3.5455,-3.4488,2.26637474538393,1.7919999999999998,1.5416,2.0312,1.3999,2.4207,,-0.7153,-0.91,-0.5663,-1.09,-0.4275,9.866,9.865,9.7575,9.9758,9.6427,10.0774,6,19.58,0.51,-0.6799,-0.89,-0.5277,-1.07,-0.3741,1.66973726392554e-06,17.6229,16.5196,18.7517,15.7761,20.2165,,-1.0621,-1.2482,-0.9104,-1.422,-0.7703,2.19787616305549,0.04729680000000002,0.15828777629933002,0.4097,0.2448,12.787380832838506,12.5,-2.00200084339679,2.19776111455744,1.4554,0.0634,0.69006900690069,0.030661192171065,2.046,-0.104,0.0066650020613345145,0.0,143.9878646874437,75.81136853632584,1
206047309,,0.0974,0.11,-0.045,0.2492,-0.185,0.4035,0.9494,0.77,1.1133,0.5529999999999999,1.2302,7.218299814700533,-54.77,48.655,-1.976,-2.1264,-1.9103,-2.2856,-1.8702,-1.3302,-1.4814,-1.2502,-1.67,-1.2277,0.3837,0.21,0.4846,0.0164,0.5498,-2.0806,-2.2262,-2.0104,-2.387,-1.9703,4442,66,-2.1291,-2.2668,-2.0503,-2.4288,-2.0102,-2.0388,-2.185,-1.9703,-2.3438,-1.9302,-2.1561,-2.3052,-2.0899,-2.4652,-2.0503,-2.1762,-2.325,-2.1102,-2.4856,-2.0702,-7.082562216760215,1.393256853787689,-2.604851105349955,15.3721,9.7566,20.1777,5.358,20.1788,,0.184,3217.1187,3221.0687,3115.3005,3369.3633,3044.3887,3549.8281,2.3480000000000003,0.069,-0.222,0.213,griJHKs,1.2704,1.0792,1.4097,0.87,1.5219999999999998,0.018000000000000002,-0.15,0.1094,-0.3322,0.1698,10.186733201013901,2.1031,2.0924,2.1174,2.0783,2.1274,-3.485,-3.5088,-3.4638,-3.5353,-3.4463,1.1048400571427,0.8723,0.8317,1.0287,0.8016,1.2091,,0.188,0.0268,0.2698,-0.158,0.3098,12.5373,12.54,12.4675,12.6377,12.4175,12.751,6,16.4,0.52,0.3251,0.15,0.4273,-0.0484,0.4897,1.40575277361554e-06,13.9072,13.4054,14.7885,13.122,15.8934,,-0.1608,-0.3368,-0.09,-0.51,-0.035,2.10557402477877,0.12703140000000007,0.13141332761502564,5.21055,0.1564,16.168918937867588,12.38,-2.44255118446739,1.99970492231416,0.2558,0.0302,3.86438643864386,0.494592121897912,2.273,-0.195,0.017384399119775452,0.0,67.60582973217795,91.38327413000532,1
206048937,,0.0104,0.01,-0.1233,0.1349,-0.245,0.2617,2.6192,2.47,2.7844,2.31,2.9125,7.940524812703034,-51.265,45.701,-0.0758,-0.152,0.0096,-0.23,0.0682,0.4778,0.389,0.5697,0.31,0.6463,2.0697,1.95,2.1854,1.83,2.2702,-0.1674,-0.247,-0.0904,-0.3216,-0.0303,4690,70,-0.205,-0.2858,-0.1304,-0.3592,-0.0702,-0.1298,-0.2088,-0.0503,-0.2848,0.0097,-0.2299,-0.31,-0.1545,-0.3798,-0.0903,-0.242,-0.3242,-0.1702,-0.3966,-0.1102,-7.931433755411455,0.37985903263221155,-0.6358533465501596,11.0835,8.1096,14.9579,6.2373,19.1678,,0.093,848.2194,847.2272,823.1896,874.2367,800.7556,900.7221,10.22,0.123,0.113,0.211,grJHKs,2.8694,2.7298,3.0297,2.577,3.1498,1.7287,1.6136,1.8297,1.51,1.9129,10.0446769256144,2.962,2.9525,2.9698,2.944,2.9774,-2.2193,-2.2301,-2.2087,-2.2404,-2.1988,1.18082369371869,1.0396,0.9638,1.1297,0.9036,1.2142,,1.9509,1.8434,2.0496,1.7462,2.1298,9.6425,9.64,9.5775,9.7081,9.5175,9.773,5,115.97,2.15,1.9907,1.87,2.1047,1.75,2.1903,0.000193514498534,5.5372,5.3664,5.7274,5.224,5.9043,,1.5852,1.47,1.6729,1.39,1.7665,2.96687297814456,0.02552355,0.09513298522056643,3.42415,0.08295,5.327850436880867,5.11,-0.101669886069379,3.07103802390475,1.2325,0.0691,0.816081608160816,0.04731937469706,2.114,-0.098,0.010205010117758628,0.0,13.318714857649898,12.330649423852027,1
206054711,,0.0559,0.09,-0.1083,0.215,-0.275,0.3561,1.5274,1.37,1.7658,1.2088,1.95,7.335140400339828,-55.207,49.457,-0.9744,-1.09,-0.8708,-1.19,-0.7612,-0.4422,-0.557,-0.3102,-0.67,-0.1922,1.0782,0.9336,1.2497,0.81,1.409,-1.0622,-1.17,-0.9566,-1.27,-0.8523,4734,85,-1.0945,-1.21,-0.9984,-1.3052,-0.8903,-1.0377,-1.1488,-0.9303,-1.25,-0.8222,-1.1315,-1.2422,-1.0302,-1.33,-0.9147,-1.1377,-1.25,-1.0385,-1.3446,-0.9302,-7.225118179549781,1.265682418396018,-2.373539019038555,5.3101,3.5892,8.0402,2.6002,12.4143,,0.161,2918.8724,2910.7167,2808.6645,3037.2692,2703.7088,3158.555,5.877000000000002,0.096,-0.33,0.213,griJHKs,1.8325,1.65,2.0417,1.49,2.2248,0.7651,0.63,0.9228,0.51,1.0691,9.72510269980826,2.6603,2.6475,2.6685,2.6375,2.6782,-2.6971,-2.7118,-2.6813,-2.7259,-2.6663,1.33967888497857,1.172,1.0542,1.3,0.9439,1.4254,,0.9958,0.85,1.1327,0.7302,1.2701,12.3261,12.32,12.2425,12.4124,12.1598,12.4974,6,57.57,1.25,1.0139,0.87,1.1836,0.7338,1.33,3.19154797028817e-05,8.2712,7.933,8.6688,7.6208,9.0754,,0.6368,0.4926,0.7698,0.39,0.9207,2.6647512558765096,0.11430235000000016,0.12966085638299324,2.2255,0.1229,6.2593733270937575,5.37,-0.456378836989313,2.81716521443108,0.4533,0.047,2.21422142214221,0.253405536733422,2.079,-0.094,0.009465701961151346,0.0,30.848964364372023,17.667099461177926,1
206057551,,0.0166,0.02,-0.085,0.1307,-0.205,0.2665,1.459,1.2568,1.6096,0.95,1.6659,7.58184506728104,-49.648,44.826,-1.245,-1.3756,-1.1304,-1.61,-1.1391,-0.662,-0.8078,-0.5499,-1.07,-0.5478,0.9444,0.79,1.0895,0.47,1.0905,-1.3277,-1.4756,-1.2302,-1.7042,-1.2302,4606,67,-1.7033,-1.5158,-1.2702,-1.7448,-1.2702,-1.3063,-1.4328,-1.1903,-1.67,-1.2038,-1.726,-1.5352,-1.2904,-1.77,-1.3027,-1.4192,-1.5528,-1.3102,-1.776,-1.3102,-7.544126658223322,0.75533276702261,-1.2365623308858857,13.0063,8.4898,20.1761,4.6238,19.8741,,0.134,1654.8098,1659.5872,1605.6839,1708.0068,1564.9482,1768.2098,4.165,0.07400000000000001,-0.228,0.212,griJHKs,1.7492,1.5414,1.8901,1.2436,1.9498,0.6071,0.45,0.7351,0.1596,0.7498,10.1141537671132,2.432,2.4217,2.4425,2.4125,2.4525,-2.9906,-3.0138,-2.9684,-3.0538,-2.9654,1.06294020511715,0.9138,0.8128,1.0524,0.8064,1.288,,0.8109,0.6562,0.9301,0.39,0.9461,11.0937,11.1,11.0283,11.1624,10.9725,11.2377,6,34.14,0.88,0.8809999999999999,0.71,1.0106,0.4022,1.0297,9.37637857497926e-06,9.5539,9.0782,10.1517,9.11,11.2189,,0.4511,0.2956,0.5701,0.0276,0.5898,2.43186638321767,0.05116145000000006,0.09626877634042191,5.84315,0.1198,10.264156204214766,9.17,-1.4918876672593502,2.39875351334682,0.5694,0.0451,1.76417641764176,0.148566693793809,2.1630000000000003,-0.132,0.006055742931739322,0.0,36.884818166502136,42.572854424868005,1
206058287,,0.1317,0.13,0.045,0.2041,-0.0446,0.2748,0.6914,0.5898,0.8101,0.53,1.1044,7.459071099253415,-51.539,46.37300000000001,-1.6042,-1.65,-1.523,-1.67,-1.3103,-1.1093,-1.17,-1.0329,-1.187,-0.8104,0.3247,0.25,0.4244,0.2014,0.6698,-1.6762,-1.71,-1.5833,-1.74,-1.3903,4947,83,-1.7092,-1.75,-1.6245,-1.7762,-1.4302,-1.6597,-1.71,-1.5826,-1.7354,-1.3703,-1.7396,-1.79,-1.664,-1.81,-1.4577,-1.7547,-1.79,-1.6645,-1.822,-1.4702,-7.398094652635391,0.9518073199787788,-1.631341304559805,4.959,4.0096,6.8369,3.9783,20.1785,,0.05,2114.0925,2113.489,2081.1816,2150.2267,2037.2291,2190.2985,4.164,0.08199999999999999,-0.349,0.211,griJHKs,0.9765,0.8544,1.0901,0.79,1.3917,0.038,-0.03,0.1288,-0.0654,0.3697,9.69539410829111,2.4090000000000003,2.3925,2.4246,2.3725,2.431,-3.0621,-3.0712,-3.0471,-3.0805,-3.0337,0.8832125768327281,1.1171,1.0045,1.1914,0.809,1.2019,,0.2694,0.2074,0.3696,0.1646,0.6097,11.6256,11.625,11.5915,11.6624,11.5452,11.7025,6,30.96,0.89,0.2621,0.19,0.3604,0.1318,0.59,8.807912419584698e-06,10.771,10.3276,10.9418,9.506,11.1131,,-0.0756,-0.1422,0.0098,-0.17,0.2477,2.40491280681779,0.03452255000000014,0.05171704330344637,1.41365,0.09345,11.044259947392995,10.39,-1.74948032826253,2.30968078829187,0.4554,0.0372,2.2022202220222,0.190974207882911,1.946,-0.038,0.011401799917221069,0.0,62.3835698190612,65.58906068740713,1
206069707,,0.0317,0.08,-0.1797,0.2049,-0.3443,0.3648,1.7012,1.392,1.83,1.1956,1.9497,7.153443405412879,-54.652,49.725,-1.0843,-1.19,-0.9621,-1.3030000000000002,-0.8903,-0.5086,-0.63,-0.3718,-0.752,-0.2903,1.1016,0.9318,1.2697,0.7582,1.3501,-1.169,-1.271,-1.0503,-1.3928,-0.9899,4650,86,-1.2191,-1.31,-1.0914,-1.4298,-1.0303,-1.1524,-1.25,-1.0235,-1.3608,-0.9502,-1.2443,-1.3492,-1.1303,-1.4512,-1.0503,-1.2518,-1.35,-1.1313,-1.4688,-1.0703,-6.978997146549873,1.5701437459333865,-2.878747779160959,9.5966,6.3606,15.3047,4.4096,20.1773,,0.219,3557.1975,3531.8313,3398.1292,3711.0901,3262.1207,3860.7174,4.932,0.08800000000000001,-0.3720000000000001,0.213,griJHKs,1.9812,1.69,2.1179,1.49,2.2294,0.763,0.61,0.9218,0.45,0.9984,9.98211739316648,2.5419,2.5301,2.5524,2.5225,2.5656,-2.8401,-2.8575,-2.8263,-2.8737,-2.812,1.21521283253712,0.9828,0.8994,1.1178,0.8394,1.2527,,0.9605,0.83,1.1268,0.667,1.1901,12.7555,12.74,12.6562,12.8475,12.5675,12.9333,6,44.51,1.06,1.037,0.87,1.2065,0.7016,1.2897,1.72230413924059e-05,8.856,8.4411,9.246,8.1621,9.6813,,0.5852,0.47,0.7629,0.3136,0.8297,2.54912497035235,0.15648045000000002,0.14446338782670456,4.47205,0.1092,8.32334427428941,,-1.05008929727539,2.58544327601218,0.2914,0.0463,3.38733873387339,0.6323472340188641,2.132,-0.122,0.00909415125005728,0.0,32.921344026082714,29.080244818713336,1
206069764,,0.0396,0.05,-0.1065,0.1751,-0.2535,0.305,1.8751,1.69,2.037,1.5354,2.2297,7.464722631219651,-50.342,45.947,-0.8811,-0.9894,-0.7899,-1.07,-0.6943,-0.307,-0.4104,-0.1902,-0.51,-0.093,1.3064,1.17,1.4448,1.05,1.5825,-0.9694,-1.07,-0.8755,-1.1572,-0.7903,4631,68,-1.014,-1.11,-0.9169,-1.1944,-0.8303,-0.934,-1.03,-0.8333,-1.1218,-0.7502,-1.0408,-1.1436,-0.9499,-1.23,-0.8644,-1.0499,-1.15,-0.958,-1.2318,-0.8703,-7.406755710303152,0.9284685287797781,-1.534305970864452,8.4993,5.9566,12.5404,4.4157,17.9816,,0.16,2024.2374,2023.0189,1952.0902,2099.1433,1885.6016,2175.1161,5.849,0.08900000000000001,-0.044,0.213,griJHKs,2.1203,1.97,2.306,1.8188,2.4898,0.9662,0.8332,1.0897,0.73,1.2229,9.9293831588136,2.6494,2.6375,2.6579,2.6281,2.6674,-2.6961,-2.7088,-2.6813,-2.7238,-2.6701,1.27560111951553,1.0676,0.9817,1.1961,0.8994,1.3047,,1.1718,1.05,1.2944,0.942,1.4098,11.5313,11.53,11.4525,11.6102,11.3772,11.6874,6,56.9,1.24,1.2373,1.0948,1.3701,0.9772,1.5097,3.09024233855089e-05,8.0709,7.7625,8.4264,7.4879,8.7488,,0.8106,0.69,0.9325,0.5868,1.0497,2.65489055651686,0.07352655000000004,0.1128697733671949,3.2919,0.1072,8.031386599289679,6.41,-0.968898752817234,2.60820495409863,0.4951,0.057,2.03420342034203,0.266104496742212,2.149,-0.12,0.006221960122184306,0.0,26.898842158650275,26.63610492993202,1
