 [Fe/H] = -2.00 [alpha/Fe] =-0.40 BC value = G_BP 
 -1.1929 -1.1466 -1.1062 -1.0699 -1.0366 -1.0047 -0.9757 -0.9517 -0.9341 -0.9248
 -0.9264
 -3.4141 -3.2561 -3.1078 -2.9668 -2.8303 -2.6988 -2.5759 -2.4632 -2.3610 -2.2674
 -2.1803 -2.0974 -2.0172 -1.9397 -1.8635 -1.6817 -1.5267 -1.4060 -1.3152 -1.2483
 -1.1979 -1.1573 -1.1225 -1.0912 -1.0624 -1.0352 -1.0082 -0.9837 -0.9645 -0.9529
 -0.9502
 -3.3482 -3.1915 -3.0452 -2.9047 -2.7773 -2.6533 -2.5346 -2.4234 -2.3220 -2.2296
 -2.1446 -2.0649 -1.9883 -1.9136 -1.8406 -1.6696 -1.5210 -1.4017 -1.3108 -1.2448
 -1.1972 -1.1616 -1.1326 -1.1074 -1.0840 -1.0616 -1.0403 -1.0201 -1.0029 -0.9889
 -0.9778
 -3.3021 -3.1440 -2.9967 -2.8594 -2.7311 -2.6111 -2.4982 -2.3902 -2.2894 -2.1973
 -2.1133 -2.0358 -1.9626 -1.8914 -1.8221 -1.6596 -1.5167 -1.3994 -1.3085 -1.2415
 -1.1940 -1.1608 -1.1365 -1.1171 -1.0999 -1.0835 -1.0675 -1.0519 -1.0368 -1.0233
 -1.0109
 -3.2716 -3.1095 -2.9595 -2.8206 -2.6919 -2.5725 -2.4616 -2.3581 -2.2598 -2.1679
 -2.0838 -2.0071 -1.9361 -1.8689 -1.8041 -1.6496 -1.5116 -1.3968 -1.3064 -1.2384
 -1.1899 -1.1566 -1.1346 -1.1196 -1.1083 -1.0982 -1.0885 -1.0785 -1.0684 -1.0587
 -1.0499
 -3.2398 -3.0678 -2.9141 -2.7756 -2.6495 -2.5334 -2.4253 -2.3236 -2.2282 -2.1391
 -2.0561 -1.9794 -1.9091 -1.8441 -1.7824 -1.6377 -1.5055 -1.3933 -1.3038
 [Fe/H] = -1.50 [alpha/Fe] =-0.40 BC value = G_BP 
 -4.6406 -4.5455 -4.4064 -4.1553 -3.8737 -3.6071 -3.3812 -3.1905 -3.0163 -2.8519
 -2.6966 -2.5520 -2.4187 -2.2958 -2.1820 -1.9349 -1.7111 -1.5053 -1.3513
 -4.3065 -4.0901 -3.9671 -3.8896 -3.7125 -3.4744 -3.2457 -3.0507 -2.8793 -2.7194
 -2.5688 -2.4292 -2.3013 -2.1846 -2.0777 -1.8441 -1.6444 -1.4732 -1.3336 -1.2237
 -4.1238 -3.8800 -3.6773 -3.5249 -3.4399 -3.3373 -3.1537 -2.9565 -2.7832 -2.6279
 -2.4821 -2.3467 -2.2225 -2.1095 -2.0067 -1.7855 -1.6022 -1.4484 -1.3228 -1.2227
 -1.1421
 -3.9987 -3.7591 -3.5429 -3.3506 -3.1919 -3.0771 -2.9954 -2.8793 -2.7190 -2.5653
 -2.4234 -2.2920 -2.1710 -2.0606 -1.9603 -1.7464 -1.5733 -1.4318 -1.3172 -1.2254
 -1.1510 -1.0889
 -3.9039 -3.6758 -3.4619 -3.2683 -3.0965 -2.9434 -2.8140 -2.7115 -2.6255 -2.5142
 -2.3842 -2.2558 -2.1375 -2.0295 -1.9309 -1.7213 -1.5543 -1.4209 -1.3147 -1.2301
 -1.1615 -1.1040 -1.0545 -1.0113
 -3.8376 -3.6129 -3.4060 -3.2131 -3.0385 -2.8818 -2.7394 -2.6112 -2.5013 -2.4128
 -2.3267 -2.2253 -2.1156 -2.0095 -1.9124 -1.7057 -1.5421 -1.4135 -1.3132 -1.2348
 -1.1718 -1.1192 -1.0739 -1.0337 -0.9967 -0.9636 -0.9356 -0.9137 -0.8989 -0.8933
 -3.7821 -3.5639 -3.3646 -3.1753 -3.0002 -2.8421 -2.6994 -2.5691 -2.4498 -2.3436
 -2.2509 -2.1684 -2.0839 -1.9929 -1.9005 -1.6961 -1.5342 -1.4079 -1.3112 -1.2374
 -1.1800 -1.1327 -1.0922 -1.0561 -1.0234 -0.9920 -0.9636 -0.9406 -0.9249 -0.9175
 -0.9181
 -3.7424 -3.5267 -3.3339 -3.1491 -2.9754 -2.8155 -2.6716 -2.5415 -2.4228 -2.3136
 -2.2144 -2.1244 -2.0425 -1.9645 -1.8851 -1.6903 -1.5290 -1.4036 -1.3084 -1.2373
 -1.1842 -1.1423 -1.1072 -1.0761 -1.0478 -1.0197 -0.9932 -0.9706 -0.9536 -0.9437
 -0.9416
 -3.7242 -3.5035 -3.3105 -3.1297 -2.9583 -2.7978 -2.6515 -2.5196 -2.4007 -2.2924
 -2.1930 -2.1015 -2.0166 -1.9375 -1.8628 -1.6838 -1.5246 -1.3991 -1.3041 -1.2340
 -1.1834 -1.1461 -1.1165 -1.0912 -1.0683 -1.0466 -1.0264 -1.0086 -0.9932 -0.9799
 -0.9687
 -3.7313 -3.4972 -3.2993 -3.1212 -2.9521 -2.7925 -2.6437 -2.5083 -2.3868 -2.2774
 -2.1781 -2.0872 -2.0028 -1.9235 -1.8485 -1.6769 -1.5240 -1.3978 -1.3017 -1.2307
 -1.1804 -1.1453 -1.1201 -1.1004 -1.0835 -1.0676 -1.0526 -1.0380 -1.0242 -1.0120
 -1.0010
 -3.7573 -3.5083 -3.3018 -3.1211 -2.9528 -2.7944 -2.6453 -2.5063 -2.3803 -2.2674
 -2.1660 -2.0745 -1.9907 -1.9126 -1.8386 -1.6698 -1.5220 -1.3976 -1.3001 -1.2277
 -1.1762 -1.1412 -1.1181 -1.1028 -1.0915 -1.0818 -1.0729 -1.0639 -1.0549 -1.0464
 -1.0389
 -3.7969 -3.5368 -3.3180 -3.1285 -2.9590 -2.8014 -2.6527 -2.5129 -2.3828 -2.2645
 -2.1588 -2.0643 -1.9792 -1.9014 -1.8289 -1.6638 -1.5191 -1.3969 -1.2991
 [Fe/H] = -1.00 [alpha/Fe] =-0.40 BC value = G_BP 
 -4.8400 -4.6378 -4.3117 -3.9829 -3.6737 -3.4095 -3.2050 -3.0266 -2.8613 -2.7083
 -2.5646 -2.4304 -2.3066 -2.1928 -2.0884 -1.8619 -1.6688 -1.4973 -1.3494
 -4.3797 -4.2809 -4.1638 -3.8968 -3.6062 -3.3375 -3.1139 -2.9303 -2.7650 -2.6138
 -2.4720 -2.3402 -2.2189 -2.1084 -2.0079 -1.7936 -1.6158 -1.4621 -1.3298 -1.2201
 -4.1943 -3.9564 -3.8202 -3.7477 -3.5550 -3.3021 -3.0667 -2.8702 -2.7033 -2.5536
 -2.4140 -2.2842 -2.1647 -2.0559 -1.9573 -1.7493 -1.5801 -1.4378 -1.3173 -1.2170
 -1.1349
 -4.1085 -3.8403 -3.6186 -3.4543 -3.3606 -3.2504 -3.0494 -2.8427 -2.6665 -2.5159
 -2.3786 -2.2507 -2.1326 -2.0249 -1.9272 -1.7220 -1.5576 -1.4223 -1.3101 -1.2175
 -1.1413 -1.0779
 -4.0602 -3.7886 -3.5480 -3.3409 -3.1694 -3.0385 -2.9475 -2.8230 -2.6530 -2.4940
 -2.3573 -2.2314 -2.1147 -2.0077 -1.9104 -1.7061 -1.5440 -1.4128 -1.3064 -1.2198
 -1.1491 -1.0902 -1.0400 -0.9960
 -4.0375 -3.7649 -3.5183 -3.2992 -3.1061 -2.9390 -2.7985 -2.6860 -2.5940 -2.4788
 -2.3462 -2.2211 -2.1055 -1.9993 -1.9023 -1.6977 -1.5361 -1.4071 -1.3044 -1.2226
 -1.1569 -1.1028 -1.0567 -1.0166 -0.9805 -0.9488 -0.9219 -0.9005 -0.8857 -0.8809
 -4.0375 -3.7624 -3.5112 -3.2857 -3.0856 -2.9096 -2.7532 -2.6134 -2.4926 -2.3938
 -2.3054 -2.2081 -2.1013 -1.9963 -1.8993 -1.6941 -1.5318 -1.4035 -1.3029 -1.2244
 -1.1631 -1.1138 -1.0724 -1.0364 -1.0043 -0.9746 -0.9483 -0.9269 -0.9112 -0.9029
 -0.9050
 -4.0539 -3.7785 -3.5227 -3.2906 -3.0834 -2.9001 -2.7381 -2.5930 -2.4618 -2.3444
 -2.2425 -2.1563 -2.0749 -1.9888 -1.8988 -1.6936 -1.5299 -1.4011 -1.3011 -1.2246
 -1.1665 -1.1217 -1.0853 -1.0542 -1.0264 -1.0011 -0.9769 -0.9555 -0.9391 -0.9296
 -0.9280
 -4.0899 -3.8064 -3.5488 -3.3106 -3.0951 -2.9041 -2.7356 -2.5861 -2.4520 -2.3301
 -2.2200 -2.1225 -2.0367 -1.9589 -1.8833 -1.6931 -1.5282 -1.3980 -1.2979 -1.2221
 -1.1660 -1.1247 -1.0932 -1.0675 -1.0449 -1.0243 -1.0055 -0.9892 -0.9755 -0.9640
 -0.9546
 -4.1500 -3.8558 -3.5906 -3.3502 -3.1277 -2.9268 -2.7494 -2.5931 -2.4546 -2.3301
 -2.2172 -2.1152 -2.0234 -1.9407 -1.8650 -1.6914 -1.5304 -1.3980 -1.2963 -1.2198
 -1.1638 -1.1243 -1.0964 -1.0757 -1.0588 -1.0438 -1.0301 -1.0170 -1.0051 -0.9948
 -0.9873
 -4.2319 -3.9097 -3.6409 -3.3995 -3.1757 -2.9675 -2.7794 -2.6131 -2.4671 -2.3375
 -2.2215 -2.1168 -2.0220 -1.9360 -1.8573 -1.6853 -1.5328 -1.3998 -1.2955 -1.2173
 -1.1604 -1.1209 -1.0949 -1.0779 -1.0662 -1.0569 -1.0490 -1.0414 -1.0341 -1.0274
 -1.0219
 -4.3353 -3.9850 -3.7002 -3.4549 -3.2295 -3.0201 -2.8265 -2.6494 -2.4926 -2.3545
 -2.2326 -2.1238 -2.0260 -1.9375 -1.8567 -1.6812 -1.5325 -1.4028 -1.2964
 [Fe/H] = -0.75 [alpha/Fe] =-0.40 BC value = G_BP 
 -4.8755 -4.5889 -4.2264 -3.8971 -3.5958 -3.3361 -3.1322 -2.9583 -2.8000 -2.6507
 -2.5116 -2.3816 -2.2615 -2.1512 -2.0500 -1.8314 -1.6487 -1.4885 -1.3462
 -4.4740 -4.4012 -4.1575 -3.8411 -3.5457 -3.2773 -3.0595 -2.8792 -2.7191 -2.5710
 -2.4331 -2.3048 -2.1864 -2.0782 -1.9797 -1.7709 -1.6003 -1.4541 -1.3267 -1.2180
 -4.2220 -4.0269 -3.9611 -3.7974 -3.5238 -3.2596 -3.0245 -2.8326 -2.6693 -2.5219
 -2.3856 -2.2587 -2.1415 -2.0344 -1.9371 -1.7328 -1.5687 -1.4311 -1.3136 -1.2139
 -1.1310
 -4.1455 -3.8705 -3.6690 -3.5625 -3.4694 -3.2556 -3.0211 -2.8132 -2.6415 -2.4927
 -2.3578 -2.2323 -2.1161 -2.0097 -1.9128 -1.7101 -1.5492 -1.4166 -1.3059 -1.2131
 -1.1361 -1.0716
 -4.1190 -3.8261 -3.5768 -3.3775 -3.2322 -3.1405 -3.0124 -2.8186 -2.6333 -2.4774
 -2.3425 -2.2184 -2.1031 -1.9972 -1.9005 -1.6976 -1.5378 -1.4080 -1.3017 -1.2142
 -1.1424 -1.0824 -1.0315 -0.9872
 -4.1227 -3.8200 -3.5549 -3.3268 -3.1359 -2.9777 -2.8551 -2.7592 -2.6333 -2.4768
 -2.3357 -2.2121 -2.0978 -1.9923 -1.8956 -1.6918 -1.5316 -1.4030 -1.2996 -1.2160
 -1.1487 -1.0933 -1.0465 -1.0060 -0.9706 -0.9397 -0.9131 -0.8920 -0.8779 -0.8729
 -4.1527 -3.8404 -3.5632 -3.3210 -3.1119 -2.9322 -2.7767 -2.6425 -2.5335 -2.4391
 -2.3293 -2.2110 -2.0975 -1.9924 -1.8957 -1.6904 -1.5288 -1.4002 -1.2982 -1.2175
 -1.1538 -1.1028 -1.0605 -1.0242 -0.9922 -0.9639 -0.9393 -0.9184 -0.9023 -0.8942
 -0.8967
 -4.2008 -3.8842 -3.5954 -3.3401 -3.1178 -2.9257 -2.7585 -2.6108 -2.4795 -2.3647
 -2.2679 -2.1812 -2.0905 -1.9940 -1.8988 -1.6922 -1.5285 -1.3987 -1.2971 -1.2178
 -1.1568 -1.1096 -1.0720 -1.0403 -1.0127 -0.9880 -0.9648 -0.9445 -0.9292 -0.9203
 -0.9188
 -4.2674 -3.9413 -3.6462 -3.3787 -3.1428 -2.9383 -2.7610 -2.6056 -2.4674 -2.3429
 -2.2319 -2.1350 -2.0512 -1.9728 -1.8927 -1.6942 -1.5285 -1.3969 -1.2946 -1.2159
 -1.1565 -1.1123 -1.0790 -1.0525 -1.0299 -1.0098 -0.9918 -0.9756 -0.9615 -0.9513
 -0.9451
 -4.3550 -4.0152 -3.7162 -3.4418 -3.1929 -2.9738 -2.7841 -2.6192 -2.4743 -2.3450
 -2.2285 -2.1239 -2.0312 -1.9490 -1.8740 -1.6968 -1.5321 -1.3981 -1.2939 -1.2144
 -1.1551 -1.1124 -1.0821 -1.0602 -1.0429 -1.0282 -1.0151 -1.0031 -0.9922 -0.9832
 -0.9769
 -4.4645 -4.1008 -3.7947 -3.5179 -3.2632 -3.0313 -2.8266 -2.6491 -2.4946 -2.3585
 -2.2372 -2.1283 -2.0304 -1.9428 -1.8636 -1.6920 -1.5368 -1.4011 -1.2942 -1.2128
 -1.1526 -1.1098 -1.0811 -1.0624 -1.0499 -1.0406 -1.0331 -1.0264 -1.0201 -1.0146
 -1.0098
 -4.5967 -4.2007 -3.8801 -3.6001 -3.3440 -3.1066 -2.8901 -2.6979 -2.5303 -2.3841
 -2.2556 -2.1413 -2.0391 -1.9473 -1.8643 -1.6875 -1.5384 -1.4059 -1.2960
 [Fe/H] = -0.50 [alpha/Fe] =-0.40 BC value = G_BP 
 -4.8947 -4.5115 -4.1418 -3.8221 -3.5403 -3.2864 -3.0811 -2.9041 -2.7482 -2.6029
 -2.4674 -2.3412 -2.2242 -2.1166 -2.0179 -1.8049 -1.6293 -1.4765 -1.3415
 -4.6159 -4.4394 -4.1125 -3.7836 -3.4945 -3.2355 -3.0205 -2.8400 -2.6800 -2.5354
 -2.4007 -2.2755 -2.1597 -2.0536 -1.9566 -1.7514 -1.5857 -1.4452 -1.3225 -1.2157
 -4.2616 -4.1607 -4.0543 -3.7782 -3.4835 -3.2208 -2.9924 -2.8031 -2.6401 -2.4949
 -2.3613 -2.2372 -2.1223 -2.0168 -1.9206 -1.7185 -1.5578 -1.4239 -1.3093 -1.2105
 -1.1270
 -4.1684 -3.9050 -3.7647 -3.6969 -3.4896 -3.2292 -2.9926 -2.7890 -2.6191 -2.4721
 -2.3393 -2.2161 -2.1019 -1.9969 -1.9009 -1.6994 -1.5408 -1.4106 -1.3012 -1.2085
 -1.1306 -1.0652
 -4.1586 -3.8497 -3.6051 -3.4361 -3.3450 -3.2245 -3.0100 -2.7979 -2.6149 -2.4617
 -2.3282 -2.2059 -2.0924 -1.9877 -1.8916 -1.6894 -1.5311 -1.4027 -1.2968 -1.2086
 -1.1354 -1.0743 -1.0225 -0.9780
 -4.1876 -3.8564 -3.5774 -3.3494 -3.1717 -3.0415 -2.9462 -2.8094 -2.6296 -2.4639
 -2.3248 -2.2026 -2.0897 -1.9853 -1.8891 -1.6855 -1.5262 -1.3984 -1.2945 -1.2096
 -1.1403 -1.0833 -1.0355 -0.9944 -0.9584 -0.9275 -0.9020 -0.8820 -0.8683 -0.8637
 -4.2492 -3.8982 -3.5968 -3.3422 -3.1304 -2.9559 -2.8105 -2.6939 -2.5945 -2.4721
 -2.3301 -2.2041 -2.0914 -1.9873 -1.8911 -1.6858 -1.5246 -1.3962 -1.2933 -1.2106
 -1.1444 -1.0913 -1.0476 -1.0106 -0.9785 -0.9506 -0.9261 -0.9061 -0.8916 -0.8841
 -0.8859
 -4.3321 -3.9698 -3.6483 -3.3718 -3.1383 -2.9417 -2.7753 -2.6306 -2.5051 -2.3992
 -2.3042 -2.2015 -2.0953 -1.9922 -1.8961 -1.6894 -1.5256 -1.3957 -1.2926 -1.2110
 -1.1471 -1.0972 -1.0577 -1.0250 -0.9972 -0.9728 -0.9517 -0.9336 -0.9189 -0.9092
 -0.9078
 -4.4341 -4.0588 -3.7241 -3.4280 -3.1737 -2.9584 -2.7760 -2.6190 -2.4807 -2.3575
 -2.2491 -2.1550 -2.0705 -1.9859 -1.8986 -1.6934 -1.5272 -1.3950 -1.2909 -1.2097
 -1.1471 -1.0997 -1.0638 -1.0358 -1.0128 -0.9929 -0.9757 -0.9605 -0.9477 -0.9381
 -0.9336
 -4.5543 -4.1653 -3.8232 -3.5143 -3.2404 -3.0048 -2.8049 -2.6343 -2.4865 -2.3556
 -2.2383 -2.1336 -2.0413 -1.9603 -1.8850 -1.6997 -1.5326 -1.3977 -1.2914 -1.2091
 -1.1466 -1.1003 -1.0670 -1.0430 -1.0248 -1.0099 -0.9974 -0.9863 -0.9767 -0.9691
 -0.9642
 -4.6918 -4.2818 -3.9323 -3.6177 -3.3322 -3.0783 -2.8587 -2.6714 -2.5107 -2.3708
 -2.2471 -2.1364 -2.0373 -1.9492 -1.8705 -1.6983 -1.5394 -1.4020 -1.2930 -1.2087
 -1.1451 -1.0988 -1.0666 -1.0454 -1.0314 -1.0216 -1.0143 -1.0083 -1.0031 -0.9989
 -0.9951
 -4.8502 -4.4098 -4.0469 -3.7280 -3.4379 -3.1739 -2.9377 -2.7318 -2.5548 -2.4023
 -2.2693 -2.1519 -2.0473 -1.9538 -1.8701 -1.6936 -1.5437 -1.4083 -1.2961
 [Fe/H] = -0.25 [alpha/Fe] =-0.40 BC value = G_BP 
 -4.8934 -4.4673 -4.0910 -3.7763 -3.5006 -3.2526 -3.0475 -2.8634 -2.7051 -2.5647
 -2.4321 -2.3086 -2.1943 -2.0891 -1.9923 -1.7833 -1.6121 -1.4664 -1.3370
 -4.6145 -4.4411 -4.0744 -3.7415 -3.4543 -3.2025 -2.9919 -2.8091 -2.6489 -2.5069
 -2.3748 -2.2522 -2.1388 -2.0344 -1.9388 -1.7357 -1.5728 -1.4363 -1.3176 -1.2129
 -4.3693 -4.3123 -4.0697 -3.7478 -3.4492 -3.1864 -2.9660 -2.7783 -2.6161 -2.4730
 -2.3416 -2.2198 -2.1070 -2.0031 -1.9080 -1.7071 -1.5480 -1.4167 -1.3045 -1.2069
 -1.1230
 -4.1918 -3.9759 -3.9165 -3.7489 -3.4695 -3.2015 -2.9666 -2.7682 -2.6004 -2.4546
 -2.3236 -2.2026 -2.0903 -1.9867 -1.8915 -1.6907 -1.5330 -1.4045 -1.2964 -1.2039
 -1.1251 -1.0587
 -4.1809 -3.8676 -3.6501 -3.5484 -3.4531 -3.2279 -2.9895 -2.7779 -2.5993 -2.4475
 -2.3154 -2.1948 -2.0830 -1.9796 -1.8843 -1.6824 -1.5245 -1.3973 -1.2918 -1.2030
 -1.1285 -1.0660 -1.0131 -0.9678
 -4.2299 -3.8745 -3.5914 -3.3784 -3.2362 -3.1477 -3.0077 -2.8050 -2.6145 -2.4520
 -2.3142 -2.1932 -2.0818 -1.9786 -1.8831 -1.6797 -1.5206 -1.3934 -1.2894 -1.2034
 -1.1322 -1.0734 -1.0242 -0.9823 -0.9464 -0.9159 -0.8906 -0.8705 -0.8575 -0.8533
 -4.3223 -3.9325 -3.6124 -3.3536 -3.1494 -2.9914 -2.8719 -2.7713 -2.6347 -2.4703
 -2.3217 -2.1963 -2.0847 -1.9817 -1.8863 -1.6812 -1.5199 -1.3918 -1.2883 -1.2041
 -1.1356 -1.0800 -1.0345 -0.9962 -0.9637 -0.9358 -0.9123 -0.8933 -0.8792 -0.8724
 -0.8743
 -4.4463 -4.0312 -3.6783 -3.3865 -3.1485 -2.9548 -2.7960 -2.6622 -2.5504 -2.4489
 -2.3326 -2.2050 -2.0911 -1.9879 -1.8924 -1.6858 -1.5219 -1.3920 -1.2880 -1.2046
 -1.1379 -1.0851 -1.0431 -1.0089 -0.9803 -0.9558 -0.9353 -0.9175 -0.9039 -0.8961
 -0.8953
 -4.5857 -4.1547 -3.7786 -3.4562 -3.1878 -2.9674 -2.7856 -2.6321 -2.4982 -2.3805
 -2.2779 -2.1839 -2.0883 -1.9923 -1.8986 -1.6913 -1.5248 -1.3923 -1.2871 -1.2037
 -1.1382 -1.0874 -1.0485 -1.0183 -0.9941 -0.9739 -0.9571 -0.9426 -0.9310 -0.9233
 -0.9201
 -4.7426 -4.2973 -3.9082 -3.5649 -3.2680 -3.0195 -2.8139 -2.6422 -2.4956 -2.3664
 -2.2510 -2.1484 -2.0575 -1.9758 -1.8963 -1.7004 -1.5317 -1.3963 -1.2887 -1.2041
 -1.1385 -1.0887 -1.0518 -1.0249 -1.0050 -0.9894 -0.9770 -0.9668 -0.9584 -0.9515
 -0.9489
 -4.9129 -4.4494 -4.0501 -3.6958 -3.3804 -3.1064 -2.8747 -2.6812 -2.5182 -2.3782
 -2.2548 -2.1444 -2.0456 -1.9580 -1.8800 -1.7043 -1.5403 -1.4021 -1.2916 -1.2048
 -1.1381 -1.0882 -1.0523 -1.0277 -1.0113 -1.0002 -0.9927 -0.9871 -0.9830 -0.9802
 -0.9777
 -5.0987 -4.6074 -4.1972 -3.8359 -3.5116 -3.2215 -2.9674 -2.7501 -2.5666 -2.4107
 -2.2764 -2.1585 -2.0536 -1.9597 -1.8759 -1.7001 -1.5476 -1.4099 -1.2962
 [Fe/H] =  0.00 [alpha/Fe] =-0.40 BC value = G_BP 
 -4.7606 -4.3449 -3.9964 -3.7077 -3.4435 -3.2072 -3.0123 -2.8349 -2.6742 -2.5353
 -2.4054 -2.2841 -2.1721 -2.0686 -1.9735 -1.7674 -1.5955 -1.4514 -1.3314
 -4.6701 -4.3678 -4.0020 -3.6848 -3.4122 -3.1680 -2.9670 -2.7866 -2.6254 -2.4854
 -2.3555 -2.2349 -2.1235 -2.0208 -1.9263 -1.7247 -1.5626 -1.4282 -1.3124 -1.2096
 -4.5088 -4.3540 -4.0328 -3.7037 -3.4133 -3.1588 -2.9434 -2.7602 -2.5983 -2.4563
 -2.3269 -2.2070 -2.0960 -1.9936 -1.8995 -1.6992 -1.5403 -1.4102 -1.2997 -1.2032
 -1.1192
 -4.3029 -4.1040 -4.0102 -3.7369 -3.4411 -3.1764 -2.9458 -2.7518 -2.5860 -2.4409
 -2.3116 -2.1922 -2.0817 -1.9794 -1.8852 -1.6847 -1.5268 -1.3990 -1.2917 -1.1994
 -1.1200 -1.0524
 -4.1828 -3.8886 -3.7417 -3.6819 -3.4712 -3.2092 -2.9699 -2.7620 -2.5863 -2.4360
 -2.3051 -2.1859 -2.0756 -1.9735 -1.8792 -1.6775 -1.5191 -1.3922 -1.2871 -1.1979
 -1.1221 -1.0581 -1.0040 -0.9577
 -4.2423 -3.8783 -3.6075 -3.4334 -3.3511 -3.2251 -3.0046 -2.7895 -2.6011 -2.4416
 -2.3050 -2.1852 -2.0751 -1.9731 -1.8786 -1.6755 -1.5157 -1.3886 -1.2846 -1.1977
 -1.1248 -1.0640 -1.0132 -0.9701 -0.9334 -0.9025 -0.8772 -0.8576 -0.8453 -0.8416
 -4.3608 -3.9431 -3.6161 -3.3642 -3.1810 -3.0582 -2.9647 -2.8174 -2.6311 -2.4597
 -2.3136 -2.1891 -2.0786 -1.9765 -1.8820 -1.6775 -1.5155 -1.3873 -1.2836 -1.1981
 -1.1275 -1.0695 -1.0218 -0.9820 -0.9484 -0.9201 -0.8964 -0.8778 -0.8650 -0.8589
 -0.8613
 -4.5259 -4.0632 -3.6877 -3.3891 -3.1543 -2.9729 -2.8311 -2.7184 -2.6142 -2.4829
 -2.3337 -2.1997 -2.0857 -1.9834 -1.8885 -1.6826 -1.5181 -1.3880 -1.2836 -1.1987
 -1.1296 -1.0739 -1.0291 -0.9928 -0.9628 -0.9377 -0.9172 -0.9007 -0.8883 -0.8809
 -0.8809
 -4.7138 -4.2201 -3.8065 -3.4652 -3.1901 -2.9711 -2.7961 -2.6513 -2.5273 -2.4196
 -2.3182 -2.2087 -2.0943 -1.9908 -1.8958 -1.6889 -1.5218 -1.3891 -1.2832 -1.1982
 -1.1301 -1.0761 -1.0339 -1.0009 -0.9748 -0.9537 -0.9367 -0.9231 -0.9125 -0.9060
 -0.9043
 -4.9104 -4.4030 -3.9655 -3.5912 -3.2775 -3.0220 -2.8162 -2.6482 -2.5066 -2.3822
 -2.2716 -2.1727 -2.0809 -1.9915 -1.9038 -1.6994 -1.5300 -1.3942 -1.2858 -1.1994
 -1.1311 -1.0779 -1.0374 -1.0071 -0.9846 -0.9675 -0.9546 -0.9447 -0.9374 -0.9326
 -0.9311
 -5.1133 -4.5951 -4.1423 -3.7487 -3.4068 -3.1171 -2.8780 -2.6829 -2.5218 -2.3846
 -2.2639 -2.1559 -2.0588 -1.9717 -1.8928 -1.7084 -1.5402 -1.4013 -1.2899 -1.2012
 -1.1317 -1.0784 -1.0387 -1.0103 -0.9906 -0.9774 -0.9688 -0.9632 -0.9598 -0.9583
 -0.9576
 -5.3224 -4.7964 -4.3244 -3.9202 -3.5620 -3.2492 -2.9801 -2.7550 -2.5688 -2.4133
 -2.2806 -2.1644 -2.0606 -1.9674 -1.8628 -1.7159 -1.5524 -1.4104 -1.2955
 [Fe/H] =  0.25 [alpha/Fe] =-0.40 BC value = G_BP 
 -4.6840 -4.2775 -3.9417 -3.6697 -3.4084 -3.1802 -2.9841 -2.8104 -2.6510 -2.5146
 -2.3863 -2.2668 -2.1563 -2.0545 -1.9607 -1.7566 -1.5863 -1.4440 -1.3257
 -4.7212 -4.3141 -3.9518 -3.6452 -3.3835 -3.1463 -2.9446 -2.7687 -2.6079 -2.4702
 -2.3420 -2.2231 -2.1132 -2.0119 -1.9185 -1.7179 -1.5558 -1.4219 -1.3077 -1.2065
 -4.4826 -4.3520 -3.9877 -3.6677 -3.3868 -3.1391 -2.9268 -2.7465 -2.5847 -2.4447
 -2.3167 -2.1983 -2.0889 -1.9878 -1.8946 -1.6948 -1.5353 -1.4052 -1.2955 -1.1998
